"GeneName","rank"
"ZNF630",0.972630824684078
"ID1",0.972876039567798
"NAA10",0.973552062392969
"MRTO4",0.973783473789937
"HAGLR",0.974008577280872
"TPM4",0.974270064431861
"HOXA10-AS",0.974366654723845
"TMEM256",0.975846291703975
"ANKRD20A5P",0.97596977546039
"EED",0.976377998785432
"NAGK",0.976414227085455
"APITD1-CORT",0.976896402830074
"ZNF561-AS1",0.977574967574397
"CDON",0.977969087653818
"CENPH",0.978624507550499
"TMEM126B",0.978651866713624
"NRCAM",0.979136346320405
"ACVR1",0.979241948187757
"ICT1",0.979458098736918
"ARHGAP25",0.980455770948065
"MRPS17",0.980941086287039
"VPS45",0.981513775292065
"TSEN15",0.981533792018584
"LYSMD1",0.981694159650822
"CYB5B",0.981790161492802
"CHN2",0.981952521693003
"EFCAB7",0.982320460323259
"TRMT10A",0.982585013165151
"TOR3A",0.982895922800559
"APLF",0.983664815478018
"ALKBH3",0.983805853890754
"RER1",0.984271412345259
"SMIM20",0.984625980775724
"FGD5-AS1",0.985294012128197
"TCEA2",0.985787532671627
"ACAT2",0.98608080860643
"GNPDA2",0.98610591563591
"FAIM",0.98612264139452
"AGPAT2",0.986523388839461
"STXBP6",0.986795638898014
"NARFL",0.987026678411927
"BDH2",0.987166699475481
"PRKCH",0.987283189220496
"PPARGC1A",0.98794493977966
"SPOP",0.98796205043356
"TMEM70",0.988389067658135
"HOXB4",0.989323209715054
"EXPH5",0.989639087326128
"ZBTB8OS",0.989863767953411
"CORO1B",0.990027306971384
"FZD6",0.99005432674252
"SKA2",0.990210011605372
"RABGGTB",0.990336386596574
"EPS8",0.990354019458386
"MDFIC",0.991234427391571
"PDE5A",0.991332699549031
"TSPAN9",0.991723745830332
"BLOC1S4",0.992398744607546
"ZNF192P1",0.992493406004279
"ZDHHC4",0.992533901583474
"FAM103A1",0.992877495074756
"TMEM147",0.993060674662925
"SLC6A16",0.993235110719745
"MCF2L-AS1",0.993663136752754
"KLHL9",0.993693567387157
"NLGN1",0.993891082543393
"PSMB7",0.994153909525985
"ZNF519",0.994646932107542
"YME1L1",0.994879008491143
"EBP",0.995480984616199
"PLRG1",0.995951879742531
"SNRNP25",0.995956281246344
"PRR34-AS1",0.996331004811251
"POLR2B",0.996694975012926
"TIGD3",0.996963661955704
"MOB3C",0.997000339442653
"RPL31P11",0.998108031679317
"CHCHD5",0.998244864034952
"CHUK",0.998460394108705
"CDCA7L",0.999655146306985
"TSPAN10",0.999674543725817
"SLC16A2",1.00064931928919
"POMC",1.00080517970298
"UXT",1.00122766383544
"SERPINH1",1.00207304394044
"HDDC3",1.00215245071669
"TPST1",1.00234883474357
"SRP14",1.00248698730714
"MNAT1",1.00262673658035
"RNF125",1.00296155782962
"PEX19",1.00333930825065
"CD19",1.00370404058181
"DTL",1.00399555739731
"UBE2E2",1.00515684309317
"COL6A6",1.00551616415931
"SGMS1",1.00599022113891
"PDGFC",1.00599754024069
"ALDH9A1",1.00684614919267
"TMED1",1.00693116396423
"CPSF2",1.00791150049628
"TMEM243",1.00873216160606
"USP15",1.0091209063559
"ACRC",1.00918994740103
"ZNF837",1.00921405600883
"SNAP47",1.00921971841813
"QKI",1.00938802336969
"MOB1A",1.01035843287724
"SMIM10L1",1.01046013332926
"AKIRIN1",1.01069934887315
"THYN1",1.0112966460939
"SLC4A4",1.01156211007076
"CYB5D2",1.01205031839479
"ARF5",1.01259889652349
"QARS",1.01316278471453
"BLNK",1.01321711995121
"NR3C2",1.01335115609814
"TBC1D7",1.01404266989842
"AQP11",1.01719892464277
"CCNT1",1.01843033647128
"TIMM17A",1.01862180555459
"C6orf1",1.01910486388749
"MUL1",1.01946677410691
"ANP32D",1.01973219470966
"PGRMC2",1.01982067932691
"KIF11",1.02074622174537
"BORCS7",1.02086736043707
"EIF3D",1.02385036656951
"STAMBP",1.02418889836971
"ATXN10",1.02469281333411
"HLA-DMA",1.02476692462829
"MAP2K4",1.02497673460529
"SNTB2",1.02539280815244
"PHB",1.02544916856413
"GCFC2",1.02602351831988
"PSMG3",1.026903600013
"SYF2",1.02853740001647
"PDHB",1.02916179935045
"PPCDC",1.03036619904184
"NDUFAF1",1.03150083683446
"BCAM",1.03172408281841
"IL17RC",1.03190973637471
"CCDC65",1.03220201353547
"GABPA",1.03237556554016
"FAM122C",1.03248721710211
"SLC25A15",1.03256239812248
"DCUN1D4",1.03323674947319
"ATXN7L3B",1.03332589530287
"NLN",1.03347569893838
"TMEM44-AS1",1.03361278781307
"ARMC1",1.03367890867456
"LONRF1",1.03497076876846
"CYB561D1",1.03535056320953
"MYEOV2",1.03542557812049
"MAMSTR",1.0357888119218
"RILP",1.03594442542419
"DSN1",1.03777674652531
"ORC3",1.03824879904597
"SOX6",1.03884872303217
"RPAP2",1.03969122542092
"CYP2U1",1.04004636068387
"LPCAT2",1.04013407184994
"SP140L",1.04018261702383
"HMGN4",1.04055805642168
"TMEM107",1.04137708253338
"CCBL2",1.04170526165276
"NCK1",1.04265056375292
"GPC5",1.04277455128502
"RNF34",1.04287624546885
"ABCA5",1.04308339885203
"ARMC8",1.04345849527457
"HINT3",1.04414240282809
"NAMPT",1.04463091842883
"PLCB1",1.04472202031172
"SMIM8",1.04539615089461
"MDGA2",1.04540496887586
"TPK1",1.04545135693802
"NKAP",1.04551795598501
"CCDC28A",1.04568410309764
"TDG",1.04637034974914
"ZNF256",1.04713323548557
"LGMN",1.04736731863473
"TYMSOS",1.04776470682901
"HYKK",1.04822509769584
"TMEM116",1.04839985348705
"RANBP6",1.04855969035895
"CD8A",1.04863721494316
"C1orf174",1.04869324684387
"PLLP",1.04869740280161
"ZNF501",1.04884660552901
"SDHAF4",1.04907393226569
"AMZ2P1",1.0493834870403
"LOC284648",1.04978662374695
"B3GLCT",1.0516571972232
"THG1L",1.05184758977909
"FNBP1L",1.05198945776767
"NRM",1.05240449274771
"TMEM9B",1.0525867199006
"WTAP",1.05270428523334
"SLAIN1",1.05396691243313
"CCDC127",1.05426260713886
"WHAMMP2",1.05444036769196
"PAPD4",1.05499487015809
"LETM2",1.05548030624783
"RBM23",1.05555392876892
"G3BP2",1.05664352490201
"RFX5",1.05756739950374
"BBS12",1.05757648939625
"CD9",1.05778189129148
"COPS7A",1.05840111909221
"TRAM1",1.05843749993001
"ZNF473",1.05854331058699
"WIPI1",1.05870667979012
"APTX",1.05882587287721
"PSAT1",1.05915796958195
"NR6A1",1.05992450053997
"MRPL15",1.06068063177066
"ADSS",1.06090943383429
"MLC1",1.06152037543886
"C2orf68",1.0622807434289
"FAM107B",1.06255259852921
"CNOT8",1.06262435680385
"VMA21",1.06284399121283
"GLIS1",1.06305052754675
"ZNF561",1.06552189420121
"MMP13",1.06618206265566
"IRF2BPL",1.06780316323516
"ANTXR2",1.06784058609514
"UBXN6",1.0682498980448
"ATG101",1.06871050746512
"TGDS",1.06965839164196
"YIF1A",1.06978482165114
"COL4A3BP",1.0702514582603
"FGFBP1",1.07058462681986
"TMED3",1.07061250141391
"ZNF396",1.07120006416024
"SOCS5",1.07218261627468
"GTPBP10",1.0731444372735
"NUDT18",1.07320391946998
"FBXL15",1.07345582567357
"CDH3",1.07389292044134
"DOK1",1.07394808168957
"MESP1",1.07471268479189
"SRI",1.07498984924428
"ZNF551",1.07578223645072
"MAGOH",1.07644879042942
"PECR",1.0768971121502
"CENPA",1.07747763687298
"TP53I13",1.07817285304784
"LACE1",1.07899260780679
"LOC100287015",1.0791790026176
"SCRN3",1.07994369080827
"SLC25A11",1.08001987079699
"SMAD6",1.08030265142978
"ZDHHC20",1.08044371825811
"ZMYM6NB",1.08055526174143
"ZNF443",1.08070337145468
"KCNJ2",1.08153841383608
"ABI1",1.08198583203099
"ECHS1",1.08208529636676
"C9orf64",1.08219400763266
"ARHGAP20",1.08228884760113
"ZFP14",1.08235262292913
"ACSF2",1.08270340482077
"AQP4",1.08532185563152
"GFM1",1.08692993164982
"MRPL1",1.0873552803886
"NUP35",1.08769769084048
"FANCI",1.08792373140166
"XKR5",1.08809875625934
"ZNF24",1.08819609453999
"BTBD6",1.08831854905989
"GPATCH2",1.08850273237601
"SF3B1",1.08888274529618
"ZNF846",1.08936385164853
"ATP6V1H",1.0897922634779
"SETD9",1.09063104326622
"TMEM258",1.09068427321764
"CMSS1",1.09090509336075
"TXNDC17",1.09153316058006
"GSKIP",1.09192465381169
"CSNK1A1L",1.09217366136491
"RPL18A",1.09268688893587
"HERPUD2",1.09280411320502
"MYLIP",1.09293339718957
"FAM49A",1.09350090459914
"INSM1",1.09355109496649
"ANP32A",1.09465867943949
"ZNF214",1.09479666690522
"DNAJC24",1.09499958010943
"DACT1",1.09515158019432
"CXorf56",1.0954388022547
"TMEM117",1.09547384089483
"RIMKLB",1.0969010896667
"BHLHB9",1.09711565306902
"MRS2",1.09788085128868
"NGDN",1.09791837940624
"RASA3",1.09795821238954
"MED6",1.09864621024778
"TBC1D23",1.09864874448307
"RGMB",1.09929397250974
"BACH1",1.09944453514202
"SLC44A3",1.100462835634
"ASB9",1.10063898153877
"MRPL35",1.10214656523452
"SYNGR2",1.10215209532399
"PCDH20",1.1022107580517
"ZNF226",1.10243434829171
"PPP1CC",1.1043624300832
"BIRC2",1.10551064452108
"NVL",1.10577581773058
"FUNDC1",1.1062516909375
"TMEM203",1.10630687203096
"DFFA",1.10735785697906
"COA1",1.10868995572768
"ENSA",1.10882137706556
"HOXA7",1.10891492120868
"C2orf69",1.10989748958228
"LRRC16A",1.11034495382395
"BMI1",1.11099573596626
"PARP9",1.11099670524644
"NECAP1",1.11157571795752
"LOXL1",1.11186565494521
"ZNF805",1.11205145664994
"PLA2G4C",1.1127273623187
"EDEM2",1.11303423033389
"KLHL15",1.11327992926824
"NFASC",1.1137840955893
"SYT13",1.11385655067053
"POLR1D",1.11455093131803
"ECI2",1.11494983773119
"GLUL",1.11565161518075
"CRYZL1",1.1162943346474
"LINC00324",1.11642135726461
"HSD3B7",1.11684839980579
"SDHAF2",1.11747990077039
"FAM46B",1.11763960916172
"PRDX1",1.11867895075122
"OPTN",1.11872676201349
"PELI1",1.11908903271307
"TOR1A",1.11956164905796
"YARS2",1.12048865635347
"KIFC2",1.12064568005265
"PAPOLG",1.12115446230241
"LSM4",1.12198837762298
"ZEB1",1.12286377497163
"COX17",1.1232438828401
"ANKMY2",1.12414573827507
"ACSL4",1.12444729665306
"HDAC2",1.12485645782477
"SNAPC1",1.12557778045022
"PSENEN",1.125971781681
"CENPW",1.12599018345378
"PLK4",1.126116275339
"PNRC1",1.12702385457396
"ZNF468",1.12753015192806
"KCP",1.1275957030662
"ELOVL4",1.12783187926971
"SLC25A12",1.1281976422
"UBE2K",1.12931980509007
"APOBEC3G",1.13066668549165
"ZNF593",1.13117952572363
"MED31",1.13180818659393
"MANBA",1.13192711928182
"SLC48A1",1.13249443897073
"C17orf80",1.13292239865056
"BBC3",1.13294462554372
"SFXN1",1.13521124950923
"NELL2",1.13705551604267
"UBA6-AS1",1.13749878902747
"RTFDC1",1.1380279048185
"DNA2",1.13834157261375
"CHAF1B",1.13896120782175
"DDIT4",1.13963548547132
"MYOZ1",1.13993579053414
"BCL11A",1.14001970251429
"DHRS3",1.14011308757749
"STXBP3",1.14023499108881
"FAU",1.14104992731093
"TMTC4",1.14149628298013
"SOCS3",1.14208710625696
"ZAK",1.14210397529909
"MED7",1.14218189708197
"INTS7",1.14236347980949
"FGD4",1.1434286414016
"SUCLG2",1.14358778902381
"ZNF546",1.14396479402543
"CALHM2",1.14441453713358
"ADA",1.14450979902886
"NDUFS4",1.14459353927886
"ANP32E",1.14506377067867
"RFC2",1.1454352981574
"APLP1",1.14561266737238
"TMEM263",1.14561601266548
"SENP8",1.14580621056092
"CNFN",1.14604993029046
"GUSB",1.14623106821356
"GLI1",1.14654818795919
"PTMS",1.14714852653857
"HNRNPLL",1.14922180495593
"TRMT11",1.14922344091171
"ATF6B",1.15024449244767
"MEMO1",1.15069485848954
"PRPF4",1.1508393307684
"ILVBL",1.15213203566306
"SLC37A4",1.1523979000631
"SNAP29",1.15258952889539
"ATP2C1",1.15268622709964
"RGS5",1.15280143690361
"C16orf91",1.15307253140941
"TPBGL",1.15343271842279
"TP53TG1",1.15355242693351
"TMEM218",1.15413276025654
"CHCHD1",1.15450686974483
"HIST1H2BK",1.15489361559521
"MRPL24",1.15547101625677
"CXCL12",1.15568262558668
"F11R",1.15580358211392
"CTSA",1.15680676758131
"MANSC1",1.15833968300357
"DDIT3",1.15849840338298
"PRDX5",1.15856404211009
"SAV1",1.15867471639147
"MATR3",1.15899565143442
"LOC730102",1.1594409083279
"PSMG2",1.15962909537885
"CTSC",1.16001500039919
"RPP14",1.16006385901885
"LOC728392",1.16035012177886
"EIF4E",1.16105635943761
"TNNI3",1.16193213709153
"NUDT5",1.16215194583621
"ZADH2",1.16240930899512
"ZNF416",1.16260437104534
"BEND5",1.16275779899959
"IRF7",1.16308056256522
"PRDM8",1.16363260428866
"GRPEL2",1.1650307223868
"SMPDL3A",1.1651208450077
"SDC4",1.16515338797404
"DPY30",1.16528594881774
"PRC1",1.16587249850341
"MAPK6",1.16649068041758
"UTP11",1.16914062574202
"TRMT10C",1.1694459121959
"HERC6",1.16964836038045
"PCBD1",1.16997690172334
"PRMT9",1.17073954698308
"ZNF90",1.17159893326474
"ETNK2",1.17193054823532
"GEMIN7",1.17213740428806
"SS18L2",1.1721755584246
"ETFB",1.17321760021261
"HNRNPDL",1.1734424773818
"FBXO22",1.1735830877751
"RAB5B",1.17420439584593
"TMEM45A",1.17423126049991
"SLC1A1",1.17425461630952
"COX15",1.17471959972622
"CNOT7",1.17554384437129
"HADH",1.17622338022157
"FRG1",1.17623966067948
"PSMG1",1.17641489268374
"RBM26-AS1",1.17698334996782
"FAM171B",1.17841782754166
"CDC42EP4",1.17914407092415
"TFAM",1.17957473977017
"CDKN3",1.17995278302686
"C5orf56",1.18042165007182
"OTX2",1.18083140202374
"PXN-AS1",1.18155506728385
"GTPBP8",1.18170101920204
"TMEM183A",1.18186063539686
"FAM195B",1.18260271501729
"ZNF570",1.18272915488322
"MARCH2",1.18404862056799
"UTP6",1.18561403458931
"C6orf89",1.18579396350227
"PPP3R1",1.1859647588048
"SLC35E2",1.18679723166695
"LOC100379224",1.18735452764233
"OTUB1",1.18793460047967
"LIMCH1",1.19027658781479
"TMEM97",1.19044710688962
"CNBP",1.19096796380335
"ERBB3",1.19109873443042
"ZNF792",1.19179026872966
"RALB",1.19198032899741
"ATP5C1",1.19345027118716
"PCGF1",1.19360761971386
"TEFM",1.19493599636402
"ALDH7A1",1.195737418941
"ATG4A",1.19616132426409
"MREG",1.19624398995602
"ORC4",1.19632694506146
"HMGN3",1.19686073585094
"FDFT1",1.19716811018502
"ERLIN2",1.1974020129441
"TIGD6",1.19775837083539
"PCMT1",1.19807661964491
"POC5",1.19885541262601
"SARAF",1.19900249119144
"SH3BGRL3",1.20014410515616
"RAP2A",1.20031638093264
"C11orf54",1.20068292822658
"TMEM208",1.20076854553208
"CDK7",1.20105432600084
"PMM1",1.20140836396096
"TMEM140",1.20154224155706
"AMD1",1.20177370207496
"ALX1",1.20232526666115
"VAMP8",1.20247092646046
"MST1",1.20338126680479
"CD47",1.20341059004857
"WFDC2",1.20342768815417
"DTX3L",1.20372022191802
"PHYH",1.20390534219792
"C19orf53",1.20393657251711
"LAYN",1.20404798068573
"PUS7L",1.20462485191968
"MITD1",1.20526445335375
"ORC2",1.20620611014248
"NOL11",1.20698367711666
"TRIAP1",1.20778286551654
"HRH1",1.20790997749205
"UBTD1",1.20817517877007
"LZTFL1",1.20925072925415
"EXOC4",1.20934907405875
"STX7",1.21020714519804
"APOOP5",1.21044486742473
"ZNF567",1.2104983496398
"HAUS4",1.21143446301207
"BTG2",1.21185291898085
"FLJ37453",1.21353208473278
"USPL1",1.21375953106914
"EFCAB11",1.21398104052244
"UBA3",1.21420599081403
"PLEKHG1",1.21445092735418
"MTFR1",1.2159496387861
"SCG3",1.21613473779778
"MGARP",1.21841425581609
"CFDP1",1.21858988907077
"ELOF1",1.2186568203892
"MXRA7",1.21869990037981
"PFN2",1.21944740736593
"BMPR1B",1.21968290780138
"ADSL",1.21983413650395
"C19orf25",1.21987379801814
"TNFSF9",1.21992767859766
"PARPBP",1.21994561258062
"BCAR3",1.22039760148775
"ARMC2",1.22070561297333
"C9orf85",1.22078835299658
"PEX12",1.22085080442948
"FAM162A",1.22118178530071
"RAD51B",1.22121487420409
"POLR1C",1.22206234522303
"RENBP",1.22210859564063
"ZEB2",1.22323716139691
"ACTR6",1.22384663426388
"CIAPIN1",1.22442961629321
"HDAC9",1.22460814023538
"PPP1R14C",1.22462958730299
"SRRM3",1.2246627568554
"CALCOCO2",1.22622750685215
"G3BP1",1.22629683223576
"EBPL",1.22654794099039
"PXMP4",1.22674044558137
"C19orf70",1.22758113720992
"HOXA13",1.22908997972089
"GLMN",1.23042651955161
"KLHL8",1.23102523137368
"CDKN2A",1.23242439727638
"EIF3F",1.23254338243622
"NEURL1",1.23266673101483
"ZNF680",1.23338646754099
"EHBP1L1",1.23344755001092
"MRPL28",1.23387182854674
"UXS1",1.23392769633814
"ZNF26",1.23572707320661
"ZNF449",1.23647444614135
"MANBAL",1.23647797938382
"TRIM68",1.23699013557851
"SFT2D3",1.23741544543497
"TMEM121",1.23824477022382
"MBOAT2",1.23828359326191
"CCDC25",1.23843592179392
"NELFB",1.23887605869524
"SLC5A5",1.23925940774565
"DEGS1",1.23989701441753
"PSMD6",1.24106848846288
"TMX4",1.24114513404451
"ZNF724P",1.24180627561499
"DLEU2",1.24185023148235
"STON2",1.24216933442767
"OXLD1",1.24220373413752
"C7orf25",1.2428022018342
"EPHA5-AS1",1.2438849790247
"PAQR4",1.24391203775568
"TRAM2-AS1",1.2439774614422
"BSG",1.24438670687981
"CREBRF",1.24439022179078
"NDUFB4",1.24648738765434
"ISCA2",1.24660144687379
"TTC27",1.2475915863347
"ZC3H12A",1.24803241245427
"CRTAP",1.24817661378239
"SHF",1.2488687245207
"TMEFF1",1.24916547790154
"NFATC4",1.2494700834383
"PSMC4",1.25086306003282
"RBBP7",1.25197841389496
"PNPT1",1.25222405359818
"MRPL3",1.25239054520467
"IKZF5",1.25284931434835
"REC8",1.25285272793052
"LSM10",1.2539357025768
"CYSTM1",1.25404124449007
"PARN",1.25451308203094
"CNTD1",1.25499929429086
"ARL2",1.25511218688428
"MAP3K13",1.25556955808549
"ACAT1",1.25566107386516
"CD99L2",1.25632518821134
"MAPK14",1.25632907825987
"MRPS21",1.25758891128664
"EMC7",1.25991693500878
"CDC20",1.261259997411
"PP7080",1.26188505248562
"TTC30B",1.26189151119711
"CDKN2AIPNL",1.26345955380699
"SMUG1",1.26368517200791
"C12orf45",1.26440105982968
"FAM131B",1.2644519435088
"TUBB2A",1.26457610390318
"CLU",1.26510500334036
"LMCD1",1.26521140373028
"LYSMD3",1.26541606997905
"VRK1",1.26638874480769
"ANXA2P3",1.26740803752945
"TACO1",1.26852161790671
"BBOF1",1.27004471965308
"ZNF615",1.27013252381531
"RNASEH2A",1.27138942645056
"PJA2",1.27310723269971
"RNF11",1.27332624227635
"SNHG6",1.27343845051489
"PI15",1.27359377093002
"PRKAB1",1.27397716020396
"ZNF140",1.27427877615194
"C8orf33",1.27428439181824
"LRRC1",1.2743151599881
"OAZ1",1.27565309434564
"COX18",1.27567795006477
"NUDCD1",1.27575128160573
"GLUD1",1.2763649097357
"SMOC1",1.27640484863968
"CMYA5",1.27696651305705
"OIP5-AS1",1.27750110899332
"BFAR",1.27785139128054
"ATP5B",1.27798324813098
"ADPRM",1.27906188803538
"SRSF10",1.27906226438921
"GSR",1.27950278383669
"SULF2",1.28001189276016
"UNC5C",1.28016806056688
"NTNG1",1.28065777788972
"GDAP2",1.28142059193091
"SASS6",1.28162925840231
"UBE2A",1.2816550667188
"S100A11",1.28228433810804
"WDR76",1.28254820181631
"CDCA3",1.28294101329557
"TRMT112",1.28298281329495
"GLCCI1",1.28339794875609
"METTL2B",1.28491245250606
"CDA",1.28524295081934
"NENF",1.28602496169967
"GLMP",1.28610945536831
"ARHGEF19",1.2864262614648
"TMA16",1.28766173151079
"GPR180",1.2876795064562
"IFT22",1.28775254811201
"RECQL",1.28877820641309
"TMEM158",1.2898835000288
"URM1",1.2917040354266
"COL9A3",1.29283123781602
"LRRCC1",1.29303156913429
"PTPRG-AS1",1.2932581905646
"SEC23A",1.29341231082564
"ATP5G2",1.2936186853479
"SGOL2",1.29605381536303
"IRF3",1.29700201247362
"GPSM3",1.29700398464812
"TBC1D15",1.29724543829394
"RNFT1",1.29760716480329
"KIAA1715",1.29774159295172
"PRPH",1.29870370335516
"SAR1A",1.29914279136513
"HMGN5",1.29985091091841
"CAPN1",1.29992404133391
"CAPZB",1.30144342949688
"FBXL14",1.30343982891399
"CXorf38",1.30391494356499
"KATNBL1P6",1.30398595874638
"RPRM",1.3043929554796
"BSPRY",1.30578549778991
"COQ3",1.30649139385334
"ASNA1",1.30709879277139
"SMIM3",1.30750498338181
"PRMT1",1.30947560709773
"SMIM4",1.30959191649373
"SSFA2",1.31054242444019
"OXCT1",1.3108221262747
"ITGAV",1.31122052259217
"TDRD7",1.31145428435288
"H3F3B",1.31260277797022
"PIH1D2",1.31320232227342
"TTLL1",1.31339334315049
"CBR1",1.3139399930108
"KCNMB4",1.31423128299909
"GPR1",1.31443732209051
"ARL16",1.31460531406743
"LTK",1.31481734008612
"ZMAT5",1.31547676822992
"THOC7",1.31699737972251
"UBC",1.31751757380069
"PIGH",1.31793460173576
"ARHGEF3",1.3193099025824
"ZFAT",1.31935991526691
"RRAGA",1.31955507335247
"TMEM163",1.31981618838376
"SPRED1",1.31984912010056
"NPPC",1.32013030489534
"ZFAND5",1.3225147158676
"NMRAL1",1.32295297130694
"PRORSD1P",1.32326811459169
"SOAT1",1.32349458134746
"DCTN2",1.32600314465202
"MTFR1L",1.32606953612744
"LGALSL",1.32642367084097
"NPM1",1.32721696148103
"DENND2C",1.32728866447789
"AURKB",1.32758839383448
"ETV5",1.32950668838486
"MTMR14",1.33002154565922
"PEA15",1.33012699981539
"HSPA14",1.33077842339539
"RMND1",1.33087982343488
"ORAI3",1.33125570102973
"ATP5J",1.33129160833134
"ZNF675",1.33140291786336
"MICU3",1.33155768800625
"HN1L",1.33157284611358
"RNASEK-C17orf49",1.3315744802582
"S100A10",1.33176552881601
"RTN2",1.33244163668677
"EYA4",1.3346128186827
"HSPA13",1.33602678447536
"TYMS",1.33616397345293
"CHRM1",1.33624651627056
"FRMD6",1.33625843145103
"PIGP",1.33629628636785
"SYCE2",1.33657615230826
"RCHY1",1.33715272074205
"RDH11",1.338230252267
"SPATA17",1.33869974351242
"TXNDC16",1.33942936083521
"HACL1",1.33945289374279
"WDR5B",1.34096926602565
"TSACC",1.34139536147018
"RMI1",1.34289208324581
"WNK4",1.3431077869004
"SAP30BP",1.34346958725851
"PPAT",1.34347019392629
"KIFAP3",1.34421563647176
"LOC100294145",1.34442790099643
"LHFP",1.34475480340252
"FGF5",1.34523466853057
"USP6NL",1.34571917573118
"CDH2",1.34696639809087
"NDUFS3",1.34771023623264
"RNF145",1.34830201325257
"GLRX3",1.34939495472641
"HOXA10",1.35071568647289
"EIF1",1.35098019883546
"TAF9",1.35100761933298
"HILPDA",1.35168792830957
"OCA2",1.35172083321574
"SREK1IP1",1.35183554718027
"AP4M1",1.3521716282681
"RGS17",1.35280692193586
"POLE2",1.3532558632678
"PCDHGC4",1.35350680978905
"EID1",1.354038378836
"AK2",1.35419312736002
"TRIP4",1.35443442142296
"PAFAH2",1.35486437299049
"SESN1",1.35523943504232
